"period_year","period_number","kod_zl","reg_num","zp"
2017,3,"110168273","039211648592",1180.4
2017,7,"847623273","039211648592",8534.62
2017,9,"847623273","039211648592",17160.0
2017,8,"847623273","039211648592",17160.0
2017,5,"847623273","039211648592",39430.54
2017,4,"847623273","039211648592",16500.0
2017,3,"847623273","039211648592",16500.0
2017,2,"847623273","039211648592",16500.0
2017,1,"847623273","039211648592",16500.0
2017,3,"908114274","039211648592",1182.51
2017,11,"908114274","039211648592",1299.19
2017,12,"247592876","039211648592",56084.62
2017,11,"247592876","039211648592",65967.9
2017,10,"247592876","039211648592",63547.02
2017,9,"247592876","039211648592",47366.39
2017,8,"247592876","039211648592",9359.39
2017,11,"910545076","039211648592",1299.19
2017,3,"145980076","039211648592",1180.4
2017,6,"247592876","039211648592",105265.98
2017,5,"247592876","039211648592",60719.94
2017,4,"247592876","039211648592",50896.66
2017,3,"247592876","039211648592",52419.06
2017,1,"247592876","039211648592",49806.97
2017,2,"247592876","039211648592",48590.26
2017,12,"219102477","039211648592",44503.36
2017,11,"219102477","039211648592",62769.96
2017,10,"219102477","039211648592",57813.25
2017,1,"219102477","039211648592",32458.89
2017,3,"219102477","039211648592",33439.24
2017,2,"219102477","039211648592",28767.15
2017,4,"219102477","039211648592",32567.68
2017,6,"219102477","039211648592",74061.3
2017,5,"219102477","039211648592",28937.86
2017,5,"97265677","039211648592",1430.63
2017,9,"219102477","039211648592",30894.05
2017,8,"219102477","039211648592",1008.46
2017,1,"671387878","039211648592",17508.79
2017,3,"671387878","039211648592",23649.51
2017,2,"671387878","039211648592",25499.16
2017,6,"671387878","039211648592",83459.0
2017,4,"671387878","039211648592",23957.25
2017,5,"671387878","039211648592",23649.51
2017,8,"671387878","039211648592",875.91
2017,9,"671387878","039211648592",35228.73
2017,11,"671387878","039211648592",43104.32
2017,12,"671387878","039211648592",59771.93
2017,10,"671387878","039211648592",42321.61
2017,9,"42508679","039211648592",39586.05
2017,7,"42508679","039211648592",8168.0
2017,8,"42508679","039211648592",1001.88
2017,5,"350625079","039211648592",70906.75
2017,4,"350625079","039211648592",18927.69
2017,5,"698696079","039211648592",1431.15
2017,2,"42508679","039211648592",29000.84
2017,3,"42508679","039211648592",28077.63
2017,1,"42508679","039211648592",29591.59
2017,11,"818697279","039211648592",1299.19
2017,3,"338423479","039211648592",1180.4
2017,12,"42508679","039211648592",41251.67
2017,11,"42508679","039211648592",47541.03
2017,10,"42508679","039211648592",52931.91
2017,6,"42508679","039211648592",84596.1
2017,4,"42508679","039211648592",27126.94
2017,5,"42508679","039211648592",27050.01
2017,5,"285922679","039211648592",1430.35
2017,11,"452235079","039211648592",1299.19
2017,2,"350625079","039211648592",27547.57
2017,1,"350625079","039211648592",34772.07
2017,3,"350625079","039211648592",30973.06
2017,12,"118254080","039211648592",28562.14
2017,9,"118254080","039211648592",50485.6
2017,4,"118254080","039211648592",2195.73
2017,5,"118254080","039211648592",16253.87
2017,6,"118254080","039211648592",62579.81
2017,1,"118254080","039211648592",20621.53
2017,3,"118254080","039211648592",32541.1
2017,2,"118254080","039211648592",4852.85
2017,11,"531528680","039211648592",1300.67
2017,5,"29214881","039211648592",15840.0
2017,6,"29214881","039211648592",35363.28
2017,3,"29214881","039211648592",16500.0
2017,2,"29214881","039211648592",16500.0
2017,1,"29214881","039211648592",16500.0
2017,12,"29214881","039211648592",33489.88
2017,11,"29214881","039211648592",17367.84
2017,10,"29214881","039211648592",17160.0
2017,2,"424509681","039211648592",36203.38
2017,3,"424509681","039211648592",13956.38
2017,1,"424509681","039211648592",40083.6
2017,4,"424509681","039211648592",60165.46
2017,9,"29214881","039211648592",21764.76
2017,7,"29214881","039211648592",3331.0
2017,8,"29214881","039211648592",11286.77
2017,8,"424509681","039211648592",10047.19
2017,9,"424509681","039211648592",46460.3
2017,4,"29214881","039211648592",19477.96
2017,11,"424509681","039211648592",55271.43
2017,10,"424509681","039211648592",49277.41
2017,12,"424509681","039211648592",53989.59
2017,5,"424509681","039211648592",37368.93
2017,6,"424509681","039211648592",112400.69
2017,4,"504211682","039211648592",17438.02
2017,5,"504211682","039211648592",53434.69
2017,2,"504211682","039211648592",21655.8
2017,3,"504211682","039211648592",22483.92
2017,1,"504211682","039211648592",20684.38
2017,10,"763941484","039211648592",963.51
2017,8,"819686084","039211648592",4007.39
2017,9,"819686084","039211648592",39580.17
2017,6,"819686084","039211648592",62989.08
2017,4,"819686084","039211648592",30874.74
2017,5,"819686084","039211648592",27050.01
2017,11,"819686084","039211648592",43192.37
2017,12,"819686084","039211648592",41251.67
2017,10,"819686084","039211648592",44845.59
2017,3,"819686084","039211648592",27126.94
2017,1,"819686084","039211648592",28770.04
2017,2,"819686084","039211648592",26190.07
2017,5,"314941485","039211648592",1430.25
2017,6,"117370886","039211648592",18604.64
2017,4,"117370886","039211648592",13595.41
2017,2,"117370886","039211648592",6422.39
2017,3,"117370886","039211648592",6560.87
2017,1,"117370886","039211648592",6445.47
2017,8,"117370886","039211648592",225.01
2017,9,"117370886","039211648592",6305.59
2017,5,"117370886","039211648592",6560.87
2017,12,"117370886","039211648592",8726.39
2017,10,"117370886","039211648592",8994.59
2017,11,"117370886","039211648592",12708.9
2017,6,"185560487","039211648592",70.0
2017,4,"185560487","039211648592",478.37
2017,5,"185560487","039211648592",70.0
2017,12,"185560487","039211648592",70.0
2017,11,"185560487","039211648592",70.0
2017,10,"185560487","039211648592",70.0
2017,7,"185560487","039211648592",70.0
2017,9,"185560487","039211648592",70.0
2017,8,"185560487","039211648592",70.0
2017,3,"185560487","039211648592",70.0
2017,1,"185560487","039211648592",8214.14
2017,2,"185560487","039211648592",16372.41
2017,1,"815568088","039211648592",24612.85
2017,2,"815568088","039211648592",24920.59
2017,3,"815568088","039211648592",23429.72
2017,5,"489523488","039211648592",1430.63
2017,5,"815568088","039211648592",25536.06
2017,4,"815568088","039211648592",26605.33
2017,6,"815568088","039211648592",46686.92
2017,4,"195777688","039211648592",8250.0
2017,5,"195777688","039211648592",8250.0
2017,6,"195777688","039211648592",19113.96
2017,8,"195777688","039211648592",6037.77
2017,9,"195777688","039211648592",8580.0
2017,11,"489523488","039211648592",1300.25
2017,1,"195777688","039211648592",8250.0
2017,2,"195777688","039211648592",8250.0
2017,3,"195777688","039211648592",8250.0
2017,11,"195777688","039211648592",8580.0
2017,10,"195777688","039211648592",8580.0
2017,12,"195777688","039211648592",18308.29
2017,11,"771635690","039211648592",1299.19
2017,1,"938284491","039211648592",16500.0
2017,3,"938284491","039211648592",16500.0
2017,2,"938284491","039211648592",16500.0
2017,9,"938284491","039211648592",5280.0
2017,8,"938284491","039211648592",10168.89
2017,12,"938284491","039211648592",22861.96
2017,10,"938284491","039211648592",26334.44
2017,11,"938284491","039211648592",17078.65
2017,6,"938284491","039211648592",40302.95
2017,5,"938284491","039211648592",16500.0
2017,4,"938284491","039211648592",16500.0
2017,11,"895978491","039211648592",1300.67
2017,10,"95089096","039211648592",17160.0
2017,12,"95089096","039211648592",21619.49
2017,5,"95089096","039211648592",16500.0
2017,4,"95089096","039211648592",16500.0
2017,6,"95089096","039211648592",33059.49
2017,8,"95089096","039211648592",17160.0
2017,9,"95089096","039211648592",17160.0
2017,11,"95089096","039211648592",17159.99
2017,1,"95089096","039211648592",16500.0
2017,3,"95089096","039211648592",16500.0
2017,2,"95089096","039211648592",16500.0
2017,3,"802046097","039211648592",31031.47
2017,5,"802046097","039211648592",27906.78
2017,4,"802046097","039211648592",30540.61
2017,6,"802046097","039211648592",80026.83
2017,7,"760346897","039211648592",20468.21
2017,9,"760346897","039211648592",26682.55
2017,11,"38635097","039211648592",21575.39
2017,12,"38635097","039211648592",36600.8
2017,10,"38635097","039211648592",17160.0
2017,2,"38635097","039211648592",19934.2
2017,1,"38635097","039211648592",20424.8
2017,3,"38635097","039211648592",19934.2
2017,8,"38635097","039211648592",15182.69
2017,9,"38635097","039211648592",20103.6
2017,11,"802046097","039211648592",51064.35
2017,5,"38635097","039211648592",19443.6
2017,6,"38635097","039211648592",42252.72
2017,4,"38635097","039211648592",16500.0
2017,1,"802046097","039211648592",37853.02
2017,2,"802046097","039211648592",28136.32
2017,2,"760346897","039211648592",6351.32
2017,1,"760346897","039211648592",9417.68
2017,3,"760346897","039211648592",9980.46
2017,9,"802046097","039211648592",30299.89
2017,11,"760346897","039211648592",26190.25
2017,10,"760346897","039211648592",26188.38
2017,12,"760346897","039211648592",34832.69
2017,5,"760346897","039211648592",21894.91
2017,6,"760346897","039211648592",14198.12
2017,4,"760346897","039211648592",11671.0
2017,10,"802046097","039211648592",50436.15
2017,12,"802046097","039211648592",45943.75
2017,5,"649658698","039211648592",16500.0
2017,4,"649658698","039211648592",16500.0
2017,6,"649658698","039211648592",11880.0
2017,3,"649658698","039211648592",16500.0
2017,2,"649658698","039211648592",16500.0
2017,1,"649658698","039211648592",16620.1
2017,12,"649658698","039211648592",27922.82
2017,11,"649658698","039211648592",17160.01
2017,10,"649658698","039211648592",17160.0
2017,11,"342159498","039211648592",1300.67
2017,3,"342159498","039211648592",1182.51
2017,8,"117384299","039211648592",9347.03
2017,9,"117384299","039211648592",35755.42
2017,3,"117384299","039211648592",34306.54
2017,2,"117384299","039211648592",34321.93
2017,1,"117384299","039211648592",34429.64
2017,11,"117384299","039211648592",48863.23
2017,12,"117384299","039211648592",49055.46
2017,10,"117384299","039211648592",41104.53
2017,4,"117384299","039211648592",33537.2
2017,6,"117384299","039211648592",104087.34
2017,5,"117384299","039211648592",34952.8
2017,5,"38865300","039211648592",48631.44
2017,1,"38865300","039211648592",16500.0
2017,2,"38865300","039211648592",16500.0
2017,3,"38865300","039211648592",16500.0
2017,10,"319372900","039211648592",48625.91
2017,12,"319372900","039211648592",52042.51
2017,11,"319372900","039211648592",63579.31
2017,1,"319372900","039211648592",40213.6
2017,3,"319372900","039211648592",44380.59
2017,2,"319372900","039211648592",37759.32
2017,11,"38865300","039211648592",17159.99
2017,12,"38865300","039211648592",22911.02
2017,5,"319372900","039211648592",34489.11
2017,6,"319372900","039211648592",117852.87
2017,4,"319372900","039211648592",39004.53
2017,4,"38865300","039211648592",16500.0
2017,8,"319372900","039211648592",14560.22
2017,9,"319372900","039211648592",22609.62
2017,9,"38865300","039211648592",17160.0
2017,8,"38865300","039211648592",17160.0
2017,7,"38865300","039211648592",1980.0
2017,10,"38865300","039211648592",17160.0
2017,3,"112276101","039211648592",1180.4
2017,11,"641300702","039211648592",1300.67
2017,5,"834915503","039211648592",60406.78
2017,4,"834915503","039211648592",27029.2
2017,6,"834915503","039211648592",46233.99
2017,7,"834915503","039211648592",97365.27
2017,9,"834915503","039211648592",44432.96
2017,2,"834915503","039211648592",53377.7
2017,1,"834915503","039211648592",37824.73
2017,3,"834915503","039211648592",43042.8
2017,10,"834915503","039211648592",46654.63
2017,12,"834915503","039211648592",71129.19
2017,11,"834915503","039211648592",46654.63
2017,5,"46384103","039211648592",1430.63
2017,3,"544433103","039211648592",1182.51
2017,3,"522095904","039211648592",27649.0
2017,2,"522095904","039211648592",34432.2
2017,1,"522095904","039211648592",23208.58
2017,4,"522095904","039211648592",27495.14
2017,6,"522095904","039211648592",81896.08
2017,5,"522095904","039211648592",26879.66
2017,12,"522095904","039211648592",43789.14
2017,10,"522095904","039211648592",42092.02
2017,11,"522095904","039211648592",47183.41
2017,8,"522095904","039211648592",1012.66
2017,9,"522095904","039211648592",31142.72
2017,12,"960821505","039211648592",34602.92
2017,10,"960821505","039211648592",42770.92
2017,6,"83478905","039211648592",87257.72
2017,4,"83478905","039211648592",30190.16
2017,5,"83478905","039211648592",28305.55
2017,10,"83478905","039211648592",43351.17
2017,12,"83478905","039211648592",43541.96
2017,11,"83478905","039211648592",41042.1
2017,3,"960821505","039211648592",20177.02
2017,1,"960821505","039211648592",20742.96
2017,5,"960821505","039211648592",20869.42
2017,6,"960821505","039211648592",68384.9
2017,4,"960821505","039211648592",20253.95
2017,1,"83478905","039211648592",26446.86
2017,3,"83478905","039211648592",27168.79
2017,2,"83478905","039211648592",27151.54
2017,8,"960821505","039211648592",937.22
2017,9,"960821505","039211648592",28186.4
2017,9,"83478905","039211648592",34620.86
2017,11,"960821505","039211648592",41790.76
2017,3,"356134305","039211648592",1182.51
2017,2,"960821505","039211648592",21381.8
2017,11,"743059506","039211648592",53453.05
2017,12,"743059506","039211648592",42153.27
2017,10,"743059506","039211648592",58497.07
2017,2,"743059506","039211648592",36137.88
2017,1,"743059506","039211648592",32792.08
2017,3,"743059506","039211648592",36176.08
2017,9,"743059506","039211648592",34835.84
2017,8,"743059506","039211648592",1220.21
2017,6,"743059506","039211648592",104883.57
2017,5,"743059506","039211648592",33022.88
2017,4,"743059506","039211648592",34116.08
2017,8,"1475907","039211648592",740.36
2017,9,"1475907","039211648592",29309.98
2017,2,"1475907","039211648592",19836.47
2017,3,"1475907","039211648592",19836.47
2017,1,"1475907","039211648592",23337.77
2017,5,"1475907","039211648592",20283.45
2017,6,"1475907","039211648592",69227.72
2017,4,"1475907","039211648592",21741.0
2017,12,"1475907","039211648592",44725.8
2017,10,"1475907","039211648592",56320.58
2017,11,"1475907","039211648592",56945.13
2017,5,"571561708","039211648592",1430.63
2017,12,"30694908","039211648592",43564.84
2017,10,"30694908","039211648592",49118.08
2017,11,"30694908","039211648592",43630.75
2017,5,"30694908","039211648592",37314.87
2017,6,"30694908","039211648592",89799.4
2017,4,"30694908","039211648592",28497.94
2017,9,"69185908","039211648592",26689.63
2017,8,"69185908","039211648592",981.91
2017,1,"30694908","039211648592",28421.01
2017,2,"30694908","039211648592",28685.06
2017,3,"30694908","039211648592",28421.01
2017,9,"30694908","039211648592",27496.92
2017,8,"30694908","039211648592",1052.64
2017,4,"69185908","039211648592",26818.66
2017,6,"69185908","039211648592",78234.73
2017,5,"69185908","039211648592",26818.66
2017,12,"69185908","039211648592",35501.4
2017,11,"69185908","039211648592",46283.16
2017,10,"69185908","039211648592",55267.96
2017,3,"69185908","039211648592",26433.99
2017,1,"69185908","039211648592",8168.0
2017,2,"69185908","039211648592",26605.82
2017,4,"131983709","039211648592",16870.54
2017,6,"131983709","039211648592",35116.62
2017,5,"131983709","039211648592",16500.0
2017,8,"813138309","039211648592",9125.2
2017,9,"813138309","039211648592",39244.17
2017,9,"131983709","039211648592",17160.0
2017,8,"131983709","039211648592",17959.68
2017,3,"131983709","039211648592",18871.0
2017,1,"131983709","039211648592",10339.8
2017,2,"131983709","039211648592",18871.0
2017,11,"131983709","039211648592",12074.76
2017,10,"131983709","039211648592",18423.52
2017,12,"131983709","039211648592",36444.84
2017,4,"813138309","039211648592",29168.5
2017,6,"813138309","039211648592",89035.87
2017,5,"813138309","039211648592",24071.47
2017,12,"813138309","039211648592",40353.19
2017,10,"813138309","039211648592",52590.03
2017,11,"813138309","039211648592",50964.01
2017,2,"813138309","039211648592",22176.03
2017,3,"813138309","039211648592",32585.25
2017,1,"813138309","039211648592",34188.39
2017,1,"57706510","039211648592",47177.84
2017,3,"57706510","039211648592",52969.32
2017,2,"57706510","039211648592",48162.32
2017,5,"57706510","039211648592",65285.54
2017,6,"57706510","039211648592",148342.07
2017,4,"57706510","039211648592",49262.2
2017,9,"57706510","039211648592",56873.46
2017,7,"57706510","039211648592",8740.0
2017,8,"57706510","039211648592",1604.09
2017,10,"57706510","039211648592",65526.8
2017,11,"57706510","039211648592",65206.33
2017,12,"57706510","039211648592",56874.2
2017,1,"350515911","039211648592",29685.02
2017,2,"350515911","039211648592",29045.62
2017,3,"350515911","039211648592",31097.31
2017,7,"350515911","039211648592",8168.0
2017,8,"350515911","039211648592",3016.26
2017,9,"350515911","039211648592",31455.27
2017,4,"40279111","039211648592",29822.93
2017,6,"40279111","039211648592",80228.71
2017,5,"40279111","039211648592",26844.49
2017,3,"40279111","039211648592",42766.35
2017,1,"40279111","039211648592",19071.47
2017,2,"40279111","039211648592",25382.74
2017,12,"999559311","039211648592",47401.26
2017,11,"999559311","039211648592",58722.12
2017,10,"999559311","039211648592",59081.5
2017,12,"40279111","039211648592",30988.08
2017,11,"40279111","039211648592",45172.05
2017,5,"350515911","039211648592",28497.64
2017,4,"350515911","039211648592",30781.47
2017,6,"350515911","039211648592",73073.74
2017,12,"350515911","039211648592",44146.79
2017,10,"350515911","039211648592",57623.99
2017,11,"350515911","039211648592",48639.19
2017,9,"999559311","039211648592",41140.64
2017,8,"999559311","039211648592",8168.0
2017,4,"999559311","039211648592",34773.47
2017,6,"999559311","039211648592",94936.21
2017,5,"999559311","039211648592",31017.42
2017,9,"40279111","039211648592",24552.88
2017,8,"40279111","039211648592",934.43
2017,3,"999559311","039211648592",33213.71
2017,1,"999559311","039211648592",35409.99
2017,2,"999559311","039211648592",29229.96
2017,10,"40279111","039211648592",46712.6
2017,8,"158389112","039211648592",1376.63
2017,9,"158389112","039211648592",48765.42
2017,7,"158389112","039211648592",8740.0
2017,11,"831483312","039211648592",68778.71
2017,12,"831483312","039211648592",89982.37
2017,10,"831483312","039211648592",68703.97
2017,4,"831483312","039211648592",68703.97
2017,6,"831483312","039211648592",225937.91
2017,5,"831483312","039211648592",68703.97
2017,6,"158389112","039211648592",117148.48
2017,12,"158389112","039211648592",56040.16
2017,10,"158389112","039211648592",66615.56
2017,11,"158389112","039211648592",68538.36
2017,3,"158389112","039211648592",52091.07
2017,2,"158389112","039211648592",42245.85
2017,1,"158389112","039211648592",39398.0
2017,2,"831483312","039211648592",68703.97
2017,3,"831483312","039211648592",66387.15
2017,1,"831483312","039211648592",68703.97
2017,9,"831483312","039211648592",68703.97
2017,5,"158389112","039211648592",38554.12
2017,4,"158389112","039211648592",33277.47
2017,5,"843095913","039211648592",29526.4
2017,6,"843095913","039211648592",90656.92
2017,4,"843095913","039211648592",30795.54
2017,3,"104591713","039211648592",1181.4
2017,9,"843095913","039211648592",31849.73
2017,8,"843095913","039211648592",1019.48
2017,7,"843095913","039211648592",8740.0
2017,11,"104591713","039211648592",1300.67
2017,3,"843095913","039211648592",29834.14
2017,2,"843095913","039211648592",32064.67
2017,1,"843095913","039211648592",35486.86
2017,11,"304021913","039211648592",1299.19
2017,12,"843095913","039211648592",41298.68
2017,11,"843095913","039211648592",48989.88
2017,10,"843095913","039211648592",54758.28
2017,1,"889247916","039211648592",34848.94
2017,3,"889247916","039211648592",40774.28
2017,2,"889247916","039211648592",38620.13
2017,8,"889247916","039211648592",1059.68
2017,9,"889247916","039211648592",45550.69
2017,11,"889247916","039211648592",53745.96
2017,10,"889247916","039211648592",61184.64
2017,12,"889247916","039211648592",42268.31
2017,6,"889247916","039211648592",115399.41
2017,4,"889247916","039211648592",41559.01
2017,5,"889247916","039211648592",42887.4
2017,5,"742117917","039211648592",1430.63
2017,5,"443029918","039211648592",1430.63
2017,12,"110947318","039211648592",48545.25
2017,11,"110947318","039211648592",57341.68
2017,10,"110947318","039211648592",47655.76
2017,8,"782721318","039211648592",8262.23
2017,9,"782721318","039211648592",17160.0
2017,8,"110947318","039211648592",18364.05
2017,9,"110947318","039211648592",27034.52
2017,6,"782721318","039211648592",47189.33
2017,4,"782721318","039211648592",17159.32
2017,5,"782721318","039211648592",9240.0
2017,6,"110947318","039211648592",129366.25
2017,5,"110947318","039211648592",41027.12
2017,4,"110947318","039211648592",47979.88
2017,3,"782721318","039211648592",17971.8
2017,1,"782721318","039211648592",16500.0
2017,2,"782721318","039211648592",16500.0
2017,2,"110947318","039211648592",37741.04
2017,1,"110947318","039211648592",45585.69
2017,3,"110947318","039211648592",44279.77
2017,12,"782721318","039211648592",25854.62
2017,11,"782721318","039211648592",21575.39
2017,10,"782721318","039211648592",18631.8
2017,11,"458409919","039211648592",1299.19
2017,11,"980248719","039211648592",1299.19
2017,3,"611887920","039211648592",1180.55
2017,5,"149431320","039211648592",1430.63
2017,3,"729409920","039211648592",1182.51
2017,5,"406591320","039211648592",1430.25
2017,4,"439409722","039211648592",16500.0
2017,6,"439409722","039211648592",3300.0
2017,5,"439409722","039211648592",29373.78
2017,9,"81858722","039211648592",38414.48
2017,8,"81858722","039211648592",1248.7
2017,2,"107887922","039211648592",19942.55
2017,3,"107887922","039211648592",20502.07
2017,1,"107887922","039211648592",28332.85
2017,8,"107887922","039211648592",746.73
2017,9,"107887922","039211648592",17936.3
2017,3,"439409722","039211648592",16500.0
2017,5,"107887922","039211648592",20152.37
2017,4,"107887922","039211648592",23428.54
2017,6,"107887922","039211648592",64330.49
2017,7,"439409722","039211648592",34171.36
2017,9,"439409722","039211648592",17160.0
2017,12,"81858722","039211648592",40123.65
2017,11,"81858722","039211648592",49353.09
2017,10,"81858722","039211648592",51660.45
2017,11,"439409722","039211648592",17159.99
2017,10,"439409722","039211648592",18631.8
2017,12,"439409722","039211648592",22911.02
2017,1,"439409722","039211648592",16500.0
2017,2,"439409722","039211648592",16500.0
2017,10,"107887922","039211648592",35540.67
2017,12,"107887922","039211648592",31935.42
2017,11,"107887922","039211648592",40588.02
2017,5,"81858722","039211648592",37662.8
2017,4,"81858722","039211648592",32012.26
2017,6,"81858722","039211648592",88756.25
2017,2,"81858722","039211648592",33655.36
2017,3,"81858722","039211648592",41977.22
2017,1,"81858722","039211648592",32012.26
2017,8,"911416323","039211648592",7833.92
2017,9,"911416323","039211648592",17160.0
2017,5,"26755723","039211648592",1430.25
2017,1,"911416323","039211648592",16500.0
2017,2,"911416323","039211648592",16500.0
2017,3,"911416323","039211648592",16030.47
2017,11,"735334523","039211648592",1300.67
2017,5,"911416323","039211648592",16500.0
2017,6,"911416323","039211648592",42633.83
2017,4,"911416323","039211648592",16500.0
2017,10,"911416323","039211648592",17160.0
2017,3,"728006323","039211648592",1182.51
2017,12,"911416323","039211648592",17575.73
2017,11,"911416323","039211648592",17159.99
2017,10,"721511924","039211648592",55447.38
2017,11,"721511924","039211648592",69162.5
2017,12,"721511924","039211648592",59094.92
2017,8,"721511924","039211648592",4068.11
2017,9,"721511924","039211648592",56608.98
2017,2,"721511924","039211648592",49127.67
2017,1,"721511924","039211648592",36467.27
2017,3,"721511924","039211648592",37789.9
2017,5,"721511924","039211648592",53517.67
2017,6,"721511924","039211648592",84515.89
2017,4,"721511924","039211648592",38977.36
2017,8,"131097726","039211648592",3177.77
2017,9,"131097726","039211648592",17160.0
2017,12,"203872926","039211648592",70906.01
2017,10,"203872926","039211648592",59849.74
2017,11,"203872926","039211648592",57118.38
2017,6,"203872926","039211648592",99015.67
2017,4,"203872926","039211648592",41898.54
2017,5,"203872926","039211648592",49291.03
2017,3,"131097726","039211648592",15750.0
2017,1,"131097726","039211648592",15750.0
2017,2,"131097726","039211648592",15750.0
2017,6,"131097726","039211648592",44617.92
2017,4,"131097726","039211648592",15750.0
2017,5,"131097726","039211648592",15750.0
2017,7,"203872926","039211648592",8740.0
2017,9,"203872926","039211648592",53665.37
2017,8,"203872926","039211648592",1146.64
2017,3,"203872926","039211648592",46718.85
2017,1,"203872926","039211648592",42100.98
2017,2,"203872926","039211648592",43834.65
2017,11,"131097726","039211648592",17159.99
2017,12,"131097726","039211648592",22812.9
2017,10,"131097726","039211648592",17160.0
2017,6,"753973729","039211648592",16500.0
2017,4,"753973729","039211648592",16500.0
2017,5,"753973729","039211648592",16500.0
2017,8,"753973729","039211648592",5720.0
2017,9,"753973729","039211648592",17160.0
2017,7,"753973729","039211648592",28885.5
2017,8,"568239529","039211648592",1297.1
2017,4,"568239529","039211648592",33396.46
2017,6,"568239529","039211648592",94649.33
2017,5,"568239529","039211648592",40261.54
2017,12,"568239529","039211648592",55088.27
2017,10,"568239529","039211648592",49697.39
2017,1,"753973729","039211648592",16500.0
2017,3,"753973729","039211648592",16500.0
2017,2,"753973729","039211648592",16500.0
2017,11,"753973729","039211648592",17159.99
2017,10,"753973729","039211648592",17160.0
2017,12,"753973729","039211648592",22714.78
2017,11,"483001129","039211648592",1299.19
2017,1,"568239529","039211648592",35267.36
2017,2,"568239529","039211648592",30338.08
2017,3,"568239529","039211648592",42222.24
2017,5,"778653329","039211648592",1430.63
2017,9,"568239529","039211648592",48304.19
2017,11,"568239529","039211648592",58062.86
2017,5,"930177530","039211648592",1430.63
2017,11,"486593931","039211648592",1299.19
2017,5,"133306931","039211648592",1430.25
2017,11,"732281932","039211648592",1299.19
2017,5,"639108532","039211648592",1430.63
2017,5,"343686733","039211648592",1430.63
2017,2,"890274934","039211648592",35958.56
2017,3,"890274934","039211648592",40852.96
2017,4,"890274934","039211648592",33044.33
2017,6,"890274934","039211648592",94923.79
2017,5,"890274934","039211648592",27805.75
2017,1,"890274934","039211648592",33189.48
2017,9,"890274934","039211648592",13417.17
2017,8,"890274934","039211648592",1029.84
2017,12,"890274934","039211648592",27347.19
2017,10,"890274934","039211648592",30017.74
2017,11,"890274934","039211648592",36427.07
2017,2,"106229535","039211648592",12883.6
2017,3,"106229535","039211648592",9163.52
2017,1,"106229535","039211648592",12883.6
2017,6,"106229535","039211648592",70.0
2017,4,"106229535","039211648592",483.34
2017,5,"106229535","039211648592",70.0
2017,8,"106229535","039211648592",70.0
2017,7,"106229535","039211648592",70.0
2017,9,"106229535","039211648592",70.0
2017,11,"106229535","039211648592",26365.12
2017,10,"106229535","039211648592",8604.11
2017,12,"106229535","039211648592",22867.41
2017,11,"730050135","039211648592",1299.19
2017,11,"870253136","039211648592",1299.19
2017,1,"3114937","039211648592",16881.92
2017,2,"3114937","039211648592",15842.92
2017,3,"3114937","039211648592",17365.7
2017,11,"3114937","039211648592",15349.0
2017,10,"3114937","039211648592",16956.1
2017,12,"3114937","039211648592",13486.72
2017,3,"332554737","039211648592",1180.4
2017,6,"3114937","039211648592",53998.64
2017,5,"3114937","039211648592",16676.74
2017,4,"3114937","039211648592",17096.38
2017,8,"3114937","039211648592",607.3
2017,9,"3114937","039211648592",17497.56
2017,11,"524331538","039211648592",1299.19
2017,11,"36869539","039211648592",17159.99
2017,10,"36869539","039211648592",17160.0
2017,12,"36869539","039211648592",21461.44
2017,1,"36869539","039211648592",16500.0
2017,2,"36869539","039211648592",16500.0
2017,3,"36869539","039211648592",16500.0
2017,6,"36869539","039211648592",39580.5
2017,5,"36869539","039211648592",16500.0
2017,4,"36869539","039211648592",16500.0
2017,9,"36869539","039211648592",17160.0
2017,8,"36869539","039211648592",10942.6
2017,4,"829342541","039211648592",31721.84
2017,5,"829342541","039211648592",14417.31
2017,6,"829342541","039211648592",114008.71
2017,10,"829342541","039211648592",28622.42
2017,12,"829342541","039211648592",28813.27
2017,11,"829342541","039211648592",29494.84
2017,9,"829342541","039211648592",32560.44
2017,8,"829342541","039211648592",9782.63
2017,1,"829342541","039211648592",39322.65
2017,2,"829342541","039211648592",35189.22
2017,3,"829342541","039211648592",37019.04
2017,3,"736869541","039211648592",1182.51
2017,5,"12249943","039211648592",16500.0
2017,6,"12249943","039211648592",16500.0
2017,4,"12249943","039211648592",16500.0
2017,3,"12249943","039211648592",16500.0
2017,1,"12249943","039211648592",16500.0
2017,2,"12249943","039211648592",16500.0
2017,12,"12249943","039211648592",21639.15
2017,10,"12249943","039211648592",17160.0
2017,11,"12249943","039211648592",17159.99
2017,8,"12249943","039211648592",29888.14
2017,9,"12249943","039211648592",3983.56
2017,7,"12249943","039211648592",17160.0
2017,11,"370429544","039211648592",1300.67
2017,3,"80311944","039211648592",1180.4
2017,11,"628808144","039211648592",1299.19
2017,12,"358904345","039211648592",9779.31
2017,2,"996395745","039211648592",10907.89
2017,1,"996395745","039211648592",10907.89
2017,3,"996395745","039211648592",10907.89
2017,5,"996395745","039211648592",31661.68
2017,4,"996395745","039211648592",11012.8
2017,2,"67246746","039211648592",16500.0
2017,3,"529547346","039211648592",5609.55
2017,2,"529547346","039211648592",4767.37
2017,1,"529547346","039211648592",4767.37
2017,4,"529547346","039211648592",4790.45
2017,5,"529547346","039211648592",9255.44
